"ID";"Sex";"Regions";"Periods";"PopulationOn31December_20"
"7985";"T001038";"GM0005";"2015JJ00";"   10433"
"7986";"T001038";"GM0005";"2016JJ00";"   10479"
"7987";"T001038";"GM0005";"2017JJ00";"   10475"
"7988";"T001038";"GM0005";"2018JJ00";"   10493"
"7989";"T001038";"GM0005";"2019JJ00";""
"7990";"T001038";"GM0005";"2020JJ00";""
"8045";"T001038";"GM0887";"2014JJ00";""
"8046";"T001038";"GM0887";"2015JJ00";""
"8047";"T001038";"GM0887";"2016JJ00";""
"8048";"T001038";"GM0887";"2017JJ00";""
"8049";"T001038";"GM0887";"2018JJ00";""
"8050";"T001038";"GM0887";"2019JJ00";""
"8051";"T001038";"GM0887";"2020JJ00";""
"8106";"T001038";"GM0888";"2014JJ00";"   16214"
"8107";"T001038";"GM0888";"2015JJ00";"   16068"
"8108";"T001038";"GM0888";"2016JJ00";"   15951"
"8109";"T001038";"GM0888";"2017JJ00";"   15895"
"8110";"T001038";"GM0888";"2018JJ00";"   15929"
"8111";"T001038";"GM0888";"2019JJ00";"   15865"
"8112";"T001038";"GM0888";"2020JJ00";"   15875"
"8167";"T001038";"GM0746";"2014JJ00";""
"8168";"T001038";"GM0746";"2015JJ00";""
"8169";"T001038";"GM0746";"2016JJ00";""
"8170";"T001038";"GM0746";"2017JJ00";""
"8171";"T001038";"GM0746";"2018JJ00";""
"8172";"T001038";"GM0746";"2019JJ00";""
"8173";"T001038";"GM0746";"2020JJ00";""
"8228";"T001038";"GM1954";"2014JJ00";""
"8229";"T001038";"GM1954";"2015JJ00";""
"8230";"T001038";"GM1954";"2016JJ00";""
"8231";"T001038";"GM1954";"2017JJ00";""
"8232";"T001038";"GM1954";"2018JJ00";""
"8233";"T001038";"GM1954";"2019JJ00";"   35938"
"8234";"T001038";"GM1954";"2020JJ00";"   36065"
"8289";"T001038";"GM0370";"2014JJ00";"    8903"
"8290";"T001038";"GM0370";"2015JJ00";"    8958"
"8291";"T001038";"GM0370";"2016JJ00";"    9205"
"8292";"T001038";"GM0370";"2017JJ00";"    9550"
"8293";"T001038";"GM0370";"2018JJ00";"    9748"
"8294";"T001038";"GM0370";"2019JJ00";"   10022"
"8295";"T001038";"GM0370";"2020JJ00";"   10110"
"8350";"T001038";"GM0747";"2014JJ00";""
"8351";"T001038";"GM0747";"2015JJ00";""
"8352";"T001038";"GM0747";"2016JJ00";""
"8353";"T001038";"GM0747";"2017JJ00";""
"8354";"T001038";"GM0747";"2018JJ00";""
"8355";"T001038";"GM0747";"2019JJ00";""
"8356";"T001038";"GM0747";"2020JJ00";""
"8411";"T001038";"GM0006";"2014JJ00";""
"8412";"T001038";"GM0006";"2015JJ00";""
"8413";"T001038";"GM0006";"2016JJ00";""
"8414";"T001038";"GM0006";"2017JJ00";""
"8415";"T001038";"GM0006";"2018JJ00";""
"8416";"T001038";"GM0006";"2019JJ00";""
"8417";"T001038";"GM0006";"2020JJ00";""
"8472";"T001038";"GM0205";"2014JJ00";""
"8473";"T001038";"GM0205";"2015JJ00";""
"8474";"T001038";"GM0205";"2016JJ00";""
"8475";"T001038";"GM0205";"2017JJ00";""
"8476";"T001038";"GM0205";"2018JJ00";""
"8477";"T001038";"GM0205";"2019JJ00";""
"8478";"T001038";"GM0205";"2020JJ00";""
"8533";"T001038";"GM0889";"2014JJ00";"   13511"
"8534";"T001038";"GM0889";"2015JJ00";"   13388"
"8535";"T001038";"GM0889";"2016JJ00";"   13405"
"8536";"T001038";"GM0889";"2017JJ00";"   13444"
"8537";"T001038";"GM0889";"2018JJ00";"   13519"
"8538";"T001038";"GM0889";"2019JJ00";"   13482"
"8539";"T001038";"GM0889";"2020JJ00";"   13450"
"8594";"T001038";"GM0371";"2014JJ00";""
"8595";"T001038";"GM0371";"2015JJ00";""
"8596";"T001038";"GM0371";"2016JJ00";""
"8597";"T001038";"GM0371";"2017JJ00";""
"8598";"T001038";"GM0371";"2018JJ00";""
"8599";"T001038";"GM0371";"2019JJ00";""
"8600";"T001038";"GM0371";"2020JJ00";""
"8655";"T001038";"GM0107";"2014JJ00";""
"8656";"T001038";"GM0107";"2015JJ00";""
"8657";"T001038";"GM0107";"2016JJ00";""
"8658";"T001038";"GM0107";"2017JJ00";""
"8659";"T001038";"GM0107";"2018JJ00";""
"8660";"T001038";"GM0107";"2019JJ00";""
"8661";"T001038";"GM0107";"2020JJ00";""
"8716";"T001038";"GM0890";"2014JJ00";""
"8717";"T001038";"GM0890";"2015JJ00";""
"8718";"T001038";"GM0890";"2016JJ00";""
"8719";"T001038";"GM0890";"2017JJ00";""
"8720";"T001038";"GM0890";"2018JJ00";""
"8721";"T001038";"GM0890";"2019JJ00";""
"8722";"T001038";"GM0890";"2020JJ00";""
"8777";"T001038";"GM0007";"2014JJ00";"    9154"
"8778";"T001038";"GM0007";"2015JJ00";"    8971"
"8779";"T001038";"GM0007";"2016JJ00";"    8919"
"8780";"T001038";"GM0007";"2017JJ00";"    8816"
"8781";"T001038";"GM0007";"2018JJ00";""
"8782";"T001038";"GM0007";"2019JJ00";""
"8783";"T001038";"GM0007";"2020JJ00";""
"8838";"T001038";"GM1019";"2014JJ00";""
"8839";"T001038";"GM1019";"2015JJ00";""
"8840";"T001038";"GM1019";"2016JJ00";""
"8841";"T001038";"GM1019";"2017JJ00";""
"8842";"T001038";"GM1019";"2018JJ00";""
"8843";"T001038";"GM1019";"2019JJ00";""
"8844";"T001038";"GM1019";"2020JJ00";""
"8899";"T001038";"GM0891";"2014JJ00";""
"8900";"T001038";"GM0891";"2015JJ00";""
"8901";"T001038";"GM0891";"2016JJ00";""
"8902";"T001038";"GM0891";"2017JJ00";""
"8903";"T001038";"GM0891";"2018JJ00";""
"8904";"T001038";"GM0891";"2019JJ00";""
"8905";"T001038";"GM0891";"2020JJ00";""
"8960";"T001038";"GM0206";"2014JJ00";""
"8961";"T001038";"GM0206";"2015JJ00";""
"8962";"T001038";"GM0206";"2016JJ00";""
"8963";"T001038";"GM0206";"2017JJ00";""
"8964";"T001038";"GM0206";"2018JJ00";""
"8965";"T001038";"GM0206";"2019JJ00";""
"8966";"T001038";"GM0206";"2020JJ00";""
"9021";"T001038";"GM0372";"2014JJ00";""
"9022";"T001038";"GM0372";"2015JJ00";""
"9023";"T001038";"GM0372";"2016JJ00";""
"9024";"T001038";"GM0372";"2017JJ00";""
"9025";"T001038";"GM0372";"2018JJ00";""
"9026";"T001038";"GM0372";"2019JJ00";""
"9027";"T001038";"GM0372";"2020JJ00";""
"9082";"T001038";"GM0309";"2014JJ00";""
"9083";"T001038";"GM0309";"2015JJ00";""
"9084";"T001038";"GM0309";"2016JJ00";""
"9085";"T001038";"GM0309";"2017JJ00";""
"9086";"T001038";"GM0309";"2018JJ00";""
"9087";"T001038";"GM0309";"2019JJ00";""
"9088";"T001038";"GM0309";"2020JJ00";""
"9143";"T001038";"GM0490";"2014JJ00";""
"9144";"T001038";"GM0490";"2015JJ00";""
"9145";"T001038";"GM0490";"2016JJ00";""
"9146";"T001038";"GM0490";"2017JJ00";""
"9147";"T001038";"GM0490";"2018JJ00";""
"9148";"T001038";"GM0490";"2019JJ00";""
"9149";"T001038";"GM0490";"2020JJ00";""
"9204";"T001038";"GM1945";"2014JJ00";""
"9205";"T001038";"GM1945";"2015JJ00";""
"9206";"T001038";"GM1945";"2016JJ00";"   34764"
"9207";"T001038";"GM1945";"2017JJ00";"   34748"
"9208";"T001038";"GM1945";"2018JJ00";"   34773"
"9209";"T001038";"GM1945";"2019JJ00";"   34992"
"9210";"T001038";"GM1945";"2020JJ00";"   35010"
"9265";"T001038";"GM0892";"2014JJ00";""
"9266";"T001038";"GM0892";"2015JJ00";""
"9267";"T001038";"GM0892";"2016JJ00";""
"9268";"T001038";"GM0892";"2017JJ00";""
"9269";"T001038";"GM0892";"2018JJ00";""
"9270";"T001038";"GM0892";"2019JJ00";""
"9271";"T001038";"GM0892";"2020JJ00";""
"9326";"T001038";"GM0491";"2014JJ00";"   10186"
"9327";"T001038";"GM0491";"2015JJ00";""
"9328";"T001038";"GM0491";"2016JJ00";""
"9329";"T001038";"GM0491";"2017JJ00";""
"9330";"T001038";"GM0491";"2018JJ00";""
"9331";"T001038";"GM0491";"2019JJ00";""
"9332";"T001038";"GM0491";"2020JJ00";""
"9387";"T001038";"GM1724";"2014JJ00";"   18209"
"9388";"T001038";"GM1724";"2015JJ00";"   18253"
"9389";"T001038";"GM1724";"2016JJ00";"   18342"
"9390";"T001038";"GM1724";"2017JJ00";"   18398"
"9391";"T001038";"GM1724";"2018JJ00";"   18491"
"9392";"T001038";"GM1724";"2019JJ00";"   18635"
"9393";"T001038";"GM1724";"2020JJ00";"   18754"
"9448";"T001038";"GM0893";"2014JJ00";"   13152"
"9449";"T001038";"GM0893";"2015JJ00";"   13090"
"9450";"T001038";"GM0893";"2016JJ00";"   13095"
"9451";"T001038";"GM0893";"2017JJ00";"   13106"
"9452";"T001038";"GM0893";"2018JJ00";"   13140"
"9453";"T001038";"GM0893";"2019JJ00";"   13085"
"9454";"T001038";"GM0893";"2020JJ00";"   13108"
"9509";"T001038";"GM0373";"2014JJ00";"   30005"
"9510";"T001038";"GM0373";"2015JJ00";"   29943"
"9511";"T001038";"GM0373";"2016JJ00";"   29844"
"9512";"T001038";"GM0373";"2017JJ00";"   29941"
"9513";"T001038";"GM0373";"2018JJ00";"   29974"
"9514";"T001038";"GM0373";"2019JJ00";"   29839"
"9515";"T001038";"GM0373";"2020JJ00";"   29715"
"9570";"T001038";"GM0748";"2014JJ00";"   66320"
"9571";"T001038";"GM0748";"2015JJ00";"   66237"
"9572";"T001038";"GM0748";"2016JJ00";"   66164"
"9573";"T001038";"GM0748";"2017JJ00";"   66354"
"9574";"T001038";"GM0748";"2018JJ00";"   66811"
"9575";"T001038";"GM0748";"2019JJ00";"   67496"
"9576";"T001038";"GM0748";"2020JJ00";"   67514"
"9631";"T001038";"GM0749";"2014JJ00";""
"9632";"T001038";"GM0749";"2015JJ00";""
"9633";"T001038";"GM0749";"2016JJ00";""
"9634";"T001038";"GM0749";"2017JJ00";""
"9635";"T001038";"GM0749";"2018JJ00";""
"9636";"T001038";"GM0749";"2019JJ00";""
"9637";"T001038";"GM0749";"2020JJ00";""
"9692";"T001038";"GM0207";"2014JJ00";""
"9693";"T001038";"GM0207";"2015JJ00";""
"9694";"T001038";"GM0207";"2016JJ00";""
"9695";"T001038";"GM0207";"2017JJ00";""
"9696";"T001038";"GM0207";"2018JJ00";""
"9697";"T001038";"GM0207";"2019JJ00";""
"9698";"T001038";"GM0207";"2020JJ00";""
"9753";"T001038";"GM0208";"2014JJ00";""
"9754";"T001038";"GM0208";"2015JJ00";""
"9755";"T001038";"GM0208";"2016JJ00";""
"9756";"T001038";"GM0208";"2017JJ00";""
"9757";"T001038";"GM0208";"2018JJ00";""
"9758";"T001038";"GM0208";"2019JJ00";""
"9759";"T001038";"GM0208";"2020JJ00";""
"9814";"T001038";"GM0750";"2014JJ00";""
"9815";"T001038";"GM0750";"2015JJ00";""
"9816";"T001038";"GM0750";"2016JJ00";""
"9817";"T001038";"GM0750";"2017JJ00";""
"9818";"T001038";"GM0750";"2018JJ00";""
"9819";"T001038";"GM0750";"2019JJ00";""
"9820";"T001038";"GM0750";"2020JJ00";""
"9875";"T001038";"GM0492";"2014JJ00";""
"9876";"T001038";"GM0492";"2015JJ00";""
"9877";"T001038";"GM0492";"2016JJ00";""
"9878";"T001038";"GM0492";"2017JJ00";""
"9879";"T001038";"GM0492";"2018JJ00";""
"9880";"T001038";"GM0492";"2019JJ00";""
"9881";"T001038";"GM0492";"2020JJ00";""
"9936";"T001038";"GM0493";"2014JJ00";""
"9937";"T001038";"GM0493";"2015JJ00";""
"9938";"T001038";"GM0493";"2016JJ00";""
"9939";"T001038";"GM0493";"2017JJ00";""
"9940";"T001038";"GM0493";"2018JJ00";""
"9941";"T001038";"GM0493";"2019JJ00";""
"9942";"T001038";"GM0493";"2020JJ00";""
"9997";"T001038";"GM0751";"2014JJ00";""
"9998";"T001038";"GM0751";"2015JJ00";""
"9999";"T001038";"GM0751";"2016JJ00";""
"10000";"T001038";"GM0751";"2017JJ00";""
"10001";"T001038";"GM0751";"2018JJ00";""
"10002";"T001038";"GM0751";"2019JJ00";""
"10003";"T001038";"GM0751";"2020JJ00";""
"10058";"T001038";"GM1859";"2014JJ00";"   44364"
"10059";"T001038";"GM1859";"2015JJ00";"   44437"
"10060";"T001038";"GM1859";"2016JJ00";"   44238"
"10061";"T001038";"GM1859";"2017JJ00";"   44032"
"10062";"T001038";"GM1859";"2018JJ00";"   43904"
"10063";"T001038";"GM1859";"2019JJ00";"   43747"
"10064";"T001038";"GM1859";"2020JJ00";"   43846"
"10119";"T001038";"GM0494";"2014JJ00";""
"10120";"T001038";"GM0494";"2015JJ00";""
"10121";"T001038";"GM0494";"2016JJ00";""
"10122";"T001038";"GM0494";"2017JJ00";""
"10123";"T001038";"GM0494";"2018JJ00";""
"10124";"T001038";"GM0494";"2019JJ00";""
"10125";"T001038";"GM0494";"2020JJ00";""
"10180";"T001038";"GM0374";"2014JJ00";""
"10181";"T001038";"GM0374";"2015JJ00";""
"10182";"T001038";"GM0374";"2016JJ00";""
"10183";"T001038";"GM0374";"2017JJ00";""
"10184";"T001038";"GM0374";"2018JJ00";""
"10185";"T001038";"GM0374";"2019JJ00";""
"10186";"T001038";"GM0374";"2020JJ00";""
"10241";"T001038";"GM0752";"2014JJ00";""
"10242";"T001038";"GM0752";"2015JJ00";""
"10243";"T001038";"GM0752";"2016JJ00";""
"10244";"T001038";"GM0752";"2017JJ00";""
"10245";"T001038";"GM0752";"2018JJ00";""
"10246";"T001038";"GM0752";"2019JJ00";""
"10247";"T001038";"GM0752";"2020JJ00";""
"10302";"T001038";"GM1721";"2014JJ00";"   29729"
"10303";"T001038";"GM1721";"2015JJ00";"   29880"
"10304";"T001038";"GM1721";"2016JJ00";"   30252"
"10305";"T001038";"GM1721";"2017JJ00";"   30550"
"10306";"T001038";"GM1721";"2018JJ00";"   30806"
"10307";"T001038";"GM1721";"2019JJ00";"   31240"
"10308";"T001038";"GM1721";"2020JJ00";"   31455"
"10363";"T001038";"GM0568";"2014JJ00";"   12381"
"10364";"T001038";"GM0568";"2015JJ00";""
"10365";"T001038";"GM0568";"2016JJ00";""
"10366";"T001038";"GM0568";"2017JJ00";""
"10367";"T001038";"GM0568";"2018JJ00";""
"10368";"T001038";"GM0568";"2019JJ00";""
"10369";"T001038";"GM0568";"2020JJ00";""
"10424";"T001038";"GM0753";"2014JJ00";"   28737"
"10425";"T001038";"GM0753";"2015JJ00";"   28976"
"10426";"T001038";"GM0753";"2016JJ00";"   29180"
"10427";"T001038";"GM0753";"2017JJ00";"   29497"
"10428";"T001038";"GM0753";"2018JJ00";"   29821"
"10429";"T001038";"GM0753";"2019JJ00";"   29988"
"10430";"T001038";"GM0753";"2020JJ00";"   30216"
"10485";"T001038";"GM0209";"2014JJ00";"   25282"
"10486";"T001038";"GM0209";"2015JJ00";"   25289"
"10487";"T001038";"GM0209";"2016JJ00";"   25424"
"10488";"T001038";"GM0209";"2017JJ00";"   25798"
"10489";"T001038";"GM0209";"2018JJ00";"   25882"
"10490";"T001038";"GM0209";"2019JJ00";"   25890"
"10491";"T001038";"GM0209";"2020JJ00";"   26157"
"10546";"T001038";"GM0210";"2014JJ00";""
"10547";"T001038";"GM0210";"2015JJ00";""
"10548";"T001038";"GM0210";"2016JJ00";""
"10549";"T001038";"GM0210";"2017JJ00";""
"10550";"T001038";"GM0210";"2018JJ00";""
"10551";"T001038";"GM0210";"2019JJ00";""
"10552";"T001038";"GM0210";"2020JJ00";""
"10607";"T001038";"GM0375";"2014JJ00";"   40182"
"10608";"T001038";"GM0375";"2015JJ00";"   40318"
"10609";"T001038";"GM0375";"2016JJ00";"   40709"
"10610";"T001038";"GM0375";"2017JJ00";"   41077"
"10611";"T001038";"GM0375";"2018JJ00";"   41176"
"10612";"T001038";"GM0375";"2019JJ00";"   41626"
"10613";"T001038";"GM0375";"2020JJ00";"   41863"
"10668";"T001038";"GM0008";"2014JJ00";""
"10669";"T001038";"GM0008";"2015JJ00";""
"10670";"T001038";"GM0008";"2016JJ00";""
"10671";"T001038";"GM0008";"2017JJ00";""
"10672";"T001038";"GM0008";"2018JJ00";""
"10673";"T001038";"GM0008";"2019JJ00";""
"10674";"T001038";"GM0008";"2020JJ00";""
"10729";"T001038";"GM0652";"2014JJ00";""
"10730";"T001038";"GM0652";"2015JJ00";""
"10731";"T001038";"GM0652";"2016JJ00";""
"10732";"T001038";"GM0652";"2017JJ00";""
"10733";"T001038";"GM0652";"2018JJ00";""
"10734";"T001038";"GM0652";"2019JJ00";""
"10735";"T001038";"GM0652";"2020JJ00";""
"10790";"T001038";"GM1022";"2014JJ00";""
"10791";"T001038";"GM1022";"2015JJ00";""
"10792";"T001038";"GM1022";"2016JJ00";""
"10793";"T001038";"GM1022";"2017JJ00";""
"10794";"T001038";"GM1022";"2018JJ00";""
"10795";"T001038";"GM1022";"2019JJ00";""
"10796";"T001038";"GM1022";"2020JJ00";""
"10851";"T001038";"GM0063";"2014JJ00";"   10592"
"10852";"T001038";"GM0063";"2015JJ00";"   10525"
"10853";"T001038";"GM0063";"2016JJ00";"   10493"
"10854";"T001038";"GM0063";"2017JJ00";"   10560"
"10855";"T001038";"GM0063";"2018JJ00";""
"10856";"T001038";"GM0063";"2019JJ00";""
"10857";"T001038";"GM0063";"2020JJ00";""
"10912";"T001038";"GM0310";"2014JJ00";"   42169"
"10913";"T001038";"GM0310";"2015JJ00";"   42375"
"10914";"T001038";"GM0310";"2016JJ00";"   42754"
"10915";"T001038";"GM0310";"2017JJ00";"   42846"
"10916";"T001038";"GM0310";"2018JJ00";"   42824"
"10917";"T001038";"GM0310";"2019JJ00";"   43137"
"10918";"T001038";"GM0310";"2020JJ00";"   43384"
"10973";"T001038";"GM0894";"2014JJ00";""
"10974";"T001038";"GM0894";"2015JJ00";""
"10975";"T001038";"GM0894";"2016JJ00";""
"10976";"T001038";"GM0894";"2017JJ00";""
"10977";"T001038";"GM0894";"2018JJ00";""
"10978";"T001038";"GM0894";"2019JJ00";""
"10979";"T001038";"GM0894";"2020JJ00";""
"11034";"T001038";"GM0585";"2014JJ00";"   28656"
"11035";"T001038";"GM0585";"2015JJ00";"   28771"
"11036";"T001038";"GM0585";"2016JJ00";"   29122"
"11037";"T001038";"GM0585";"2017JJ00";"   29098"
"11038";"T001038";"GM0585";"2018JJ00";"   29292"
"11039";"T001038";"GM0585";"2019JJ00";""
"11040";"T001038";"GM0585";"2020JJ00";""
"11095";"T001038";"GM1728";"2014JJ00";"   19869"
"11096";"T001038";"GM1728";"2015JJ00";"   19966"
"11097";"T001038";"GM1728";"2016JJ00";"   20063"
"11098";"T001038";"GM1728";"2017JJ00";"   20144"
"11099";"T001038";"GM1728";"2018JJ00";"   20175"
"11100";"T001038";"GM1728";"2019JJ00";"   20390"
"11101";"T001038";"GM1728";"2020JJ00";"   20529"
"11156";"T001038";"GM0754";"2014JJ00";""
"11157";"T001038";"GM0754";"2015JJ00";""
"11158";"T001038";"GM0754";"2016JJ00";""
"11159";"T001038";"GM0754";"2017JJ00";""
"11160";"T001038";"GM0754";"2018JJ00";""
"11161";"T001038";"GM0754";"2019JJ00";""
"11162";"T001038";"GM0754";"2020JJ00";""
"11217";"T001038";"GM0145";"2014JJ00";""
"11218";"T001038";"GM0145";"2015JJ00";""
"11219";"T001038";"GM0145";"2016JJ00";""
"11220";"T001038";"GM0145";"2017JJ00";""
"11221";"T001038";"GM0145";"2018JJ00";""
"11222";"T001038";"GM0145";"2019JJ00";""
"11223";"T001038";"GM0145";"2020JJ00";""
"11278";"T001038";"GM0376";"2014JJ00";"    9312"
"11279";"T001038";"GM0376";"2015JJ00";"    9622"
"11280";"T001038";"GM0376";"2016JJ00";"   10201"
"11281";"T001038";"GM0376";"2017JJ00";"   10795"
"11282";"T001038";"GM0376";"2018JJ00";"   11202"
"11283";"T001038";"GM0376";"2019JJ00";"   11540"
"11284";"T001038";"GM0376";"2020JJ00";"   11954"
"11339";"T001038";"GM0495";"2014JJ00";""
"11340";"T001038";"GM0495";"2015JJ00";""
"11341";"T001038";"GM0495";"2016JJ00";""
"11342";"T001038";"GM0495";"2017JJ00";""
"11343";"T001038";"GM0495";"2018JJ00";""
"11344";"T001038";"GM0495";"2019JJ00";""
"11345";"T001038";"GM0495";"2020JJ00";""
"11400";"T001038";"GM0496";"2014JJ00";""
"11401";"T001038";"GM0496";"2015JJ00";""
"11402";"T001038";"GM0496";"2016JJ00";""
"11403";"T001038";"GM0496";"2017JJ00";""
"11404";"T001038";"GM0496";"2018JJ00";""
"11405";"T001038";"GM0496";"2019JJ00";""
"11406";"T001038";"GM0496";"2020JJ00";""
"11461";"T001038";"GM0377";"2014JJ00";"   22256"
"11462";"T001038";"GM0377";"2015JJ00";"   22296"
"11463";"T001038";"GM0377";"2016JJ00";"   22826"
"11464";"T001038";"GM0377";"2017JJ00";"   23208"
"11465";"T001038";"GM0377";"2018JJ00";"   23410"
"11466";"T001038";"GM0377";"2019JJ00";"   23571"
"11467";"T001038";"GM0377";"2020JJ00";"   23478"
"11522";"T001038";"GM0378";"2014JJ00";""
"11523";"T001038";"GM0378";"2015JJ00";""
"11524";"T001038";"GM0378";"2016JJ00";""
"11525";"T001038";"GM0378";"2017JJ00";""
"11526";"T001038";"GM0378";"2018JJ00";""
"11527";"T001038";"GM0378";"2019JJ00";""
"11528";"T001038";"GM0378";"2020JJ00";""
"11583";"T001038";"GM0146";"2014JJ00";""
"11584";"T001038";"GM0146";"2015JJ00";""
"11585";"T001038";"GM0146";"2016JJ00";""
"11586";"T001038";"GM0146";"2017JJ00";""
"11587";"T001038";"GM0146";"2018JJ00";""
"11588";"T001038";"GM0146";"2019JJ00";""
"11589";"T001038";"GM0146";"2020JJ00";""
"11644";"T001038";"GM0055";"2014JJ00";""
"11645";"T001038";"GM0055";"2015JJ00";""
"11646";"T001038";"GM0055";"2016JJ00";""
"11647";"T001038";"GM0055";"2017JJ00";""
"11648";"T001038";"GM0055";"2018JJ00";""
"11649";"T001038";"GM0055";"2019JJ00";""
"11650";"T001038";"GM0055";"2020JJ00";""
"11705";"T001038";"GM0895";"2014JJ00";""
"11706";"T001038";"GM0895";"2015JJ00";""
"11707";"T001038";"GM0895";"2016JJ00";""
"11708";"T001038";"GM0895";"2017JJ00";""
"11709";"T001038";"GM0895";"2018JJ00";""
"11710";"T001038";"GM0895";"2019JJ00";""
"11711";"T001038";"GM0895";"2020JJ00";""
"11766";"T001038";"GM0497";"2014JJ00";""
"11767";"T001038";"GM0497";"2015JJ00";""
"11768";"T001038";"GM0497";"2016JJ00";""
"11769";"T001038";"GM0497";"2017JJ00";""
"11770";"T001038";"GM0497";"2018JJ00";""
"11771";"T001038";"GM0497";"2019JJ00";""
"11772";"T001038";"GM0497";"2020JJ00";""
"11827";"T001038";"GM1901";"2014JJ00";"   33208"
"11828";"T001038";"GM1901";"2015JJ00";"   33451"
"11829";"T001038";"GM1901";"2016JJ00";"   33733"
"11830";"T001038";"GM1901";"2017JJ00";"   33948"
"11831";"T001038";"GM1901";"2018JJ00";"   34462"
"11832";"T001038";"GM1901";"2019JJ00";"   34872"
"11833";"T001038";"GM1901";"2020JJ00";"   35278"
"11888";"T001038";"GM0755";"2014JJ00";"   10119"
"11889";"T001038";"GM0755";"2015JJ00";"   10254"
"11890";"T001038";"GM0755";"2016JJ00";"   10414"
"11891";"T001038";"GM0755";"2017JJ00";"   10502"
"11892";"T001038";"GM0755";"2018JJ00";"   10588"
"11893";"T001038";"GM0755";"2019JJ00";"   10785"
"11894";"T001038";"GM0755";"2020JJ00";"   10959"
"11949";"T001038";"GM0009";"2014JJ00";"    7452"
"11950";"T001038";"GM0009";"2015JJ00";"    7352"
"11951";"T001038";"GM0009";"2016JJ00";"    7288"
"11952";"T001038";"GM0009";"2017JJ00";"    7292"
"11953";"T001038";"GM0009";"2018JJ00";"    7289"
"11954";"T001038";"GM0009";"2019JJ00";""
"11955";"T001038";"GM0009";"2020JJ00";""
"12010";"T001038";"GM0064";"2014JJ00";""
"12011";"T001038";"GM0064";"2015JJ00";""
"12012";"T001038";"GM0064";"2016JJ00";""
"12013";"T001038";"GM0064";"2017JJ00";""
"12014";"T001038";"GM0064";"2018JJ00";""
"12015";"T001038";"GM0064";"2019JJ00";""
"12016";"T001038";"GM0064";"2020JJ00";""
"12071";"T001038";"GM1024";"2014JJ00";""
"12072";"T001038";"GM1024";"2015JJ00";""
"12073";"T001038";"GM1024";"2016JJ00";""
"12074";"T001038";"GM1024";"2017JJ00";""
"12075";"T001038";"GM1024";"2018JJ00";""
"12076";"T001038";"GM1024";"2019JJ00";""
"12077";"T001038";"GM1024";"2020JJ00";""
"12132";"T001038";"GM0057";"2014JJ00";""
"12133";"T001038";"GM0057";"2015JJ00";""
"12134";"T001038";"GM0057";"2016JJ00";""
"12135";"T001038";"GM0057";"2017JJ00";""
"12136";"T001038";"GM0057";"2018JJ00";""
"12137";"T001038";"GM0057";"2019JJ00";""
"12138";"T001038";"GM0057";"2020JJ00";""
"12193";"T001038";"GM0211";"2014JJ00";""
"12194";"T001038";"GM0211";"2015JJ00";""
"12195";"T001038";"GM0211";"2016JJ00";""
"12196";"T001038";"GM0211";"2017JJ00";""
"12197";"T001038";"GM0211";"2018JJ00";""
"12198";"T001038";"GM0211";"2019JJ00";""
"12199";"T001038";"GM0211";"2020JJ00";""
"12254";"T001038";"GM0108";"2014JJ00";""
"12255";"T001038";"GM0108";"2015JJ00";""
"12256";"T001038";"GM0108";"2016JJ00";""
"12257";"T001038";"GM0108";"2017JJ00";""
"12258";"T001038";"GM0108";"2018JJ00";""
"12259";"T001038";"GM0108";"2019JJ00";""
"12260";"T001038";"GM0108";"2020JJ00";""
"12315";"T001038";"GM1681";"2014JJ00";"   25502"
"12316";"T001038";"GM1681";"2015JJ00";"   25371"
"12317";"T001038";"GM1681";"2016JJ00";"   25355"
"12318";"T001038";"GM1681";"2017JJ00";"   25351"
"12319";"T001038";"GM1681";"2018JJ00";"   25372"
"12320";"T001038";"GM1681";"2019JJ00";"   25559"
"12321";"T001038";"GM1681";"2020JJ00";"   25598"
"12376";"T001038";"GM0896";"2014JJ00";""
"12377";"T001038";"GM0896";"2015JJ00";""
"12378";"T001038";"GM0896";"2016JJ00";""
"12379";"T001038";"GM0896";"2017JJ00";""
"12380";"T001038";"GM0896";"2018JJ00";""
"12381";"T001038";"GM0896";"2019JJ00";""
"12382";"T001038";"GM0896";"2020JJ00";""
"12437";"T001038";"GM0897";"2014JJ00";""
